feature	factor	value	view
SEPHS1	Factor1	0.11380630125976722	Human transcriptome
SEPHS2	Factor1	0.19499494406256507	Human transcriptome
SEPN1	Factor1	0.03809264726431604	Human transcriptome
SEPP1	Factor1	0.0041333853431322325	Human transcriptome
SEPSECS	Factor1	0.02325981743069052	Human transcriptome
SEPT10	Factor1	0.2120933031093001	Human transcriptome
SEPT11	Factor1	0.10431675925389065	Human transcriptome
SEPT2	Factor1	0.37732907620391254	Human transcriptome
SEPT6	Factor1	0.017130737865969723	Human transcriptome
SEPT7	Factor1	0.2532986461502534	Human transcriptome
SEPT7P2	Factor1	0.009229604020158419	Human transcriptome
SEPT8	Factor1	0.04089824084684601	Human transcriptome
SEPT9	Factor1	0.1448061201200298	Human transcriptome
SEPW1	Factor1	0.23387563785004972	Human transcriptome
SERAC1	Factor1	0.012280167439412851	Human transcriptome
SERBP1	Factor1	0.18732934773933377	Human transcriptome
SERF2	Factor1	0.20734753457639654	Human transcriptome
SERGEF	Factor1	0.011870814331414821	Human transcriptome
SERINC1	Factor1	0.11525751947447926	Human transcriptome
SERINC2	Factor1	0.0681197940193634	Human transcriptome
SERINC3	Factor1	0.24593781954771105	Human transcriptome
SERINC5	Factor1	0.5060732346412289	Human transcriptome
SERP1	Factor1	0.26887960386165594	Human transcriptome
SERPINB1	Factor1	-0.04781072060140956	Human transcriptome
SERPINB11	Factor1	-0.004386100123334241	Human transcriptome
SERPINB12	Factor1	0.01078296394156648	Human transcriptome
SERPINB13	Factor1	0.2148407502948895	Human transcriptome
SERPINB2	Factor1	0.03481939050783766	Human transcriptome
SERPINB3	Factor1	8.560754564160906e-4	Human transcriptome
SERPINB4	Factor1	0.002840050415921014	Human transcriptome
SERPINB5	Factor1	0.08320979776617336	Human transcriptome
SERPINB6	Factor1	0.10126813833180226	Human transcriptome
SERPINB7	Factor1	0.045166152209964644	Human transcriptome
SERPINB8	Factor1	0.187684072980889	Human transcriptome
SERPINB9	Factor1	0.010375748404473306	Human transcriptome
SERPINE1	Factor1	-0.017678032115016333	Human transcriptome
SERPINE2	Factor1	0.04818820621560102	Human transcriptome
SERPINF1	Factor1	0.030841804428756267	Human transcriptome
SERPING1	Factor1	0.00942020802033762	Human transcriptome
SERPINH1	Factor1	2.880335008295699e-4	Human transcriptome
SERTAD1	Factor1	0.01196968953256025	Human transcriptome
SERTAD2	Factor1	0.002871268505396941	Human transcriptome
SERTAD3	Factor1	0.03966499453335301	Human transcriptome
SERTAD4	Factor1	0.03272524287183347	Human transcriptome
SESN1	Factor1	-0.0017083332811858767	Human transcriptome
SESN2	Factor1	0.001027735601821632	Human transcriptome
SESN3	Factor1	-0.031896249975902125	Human transcriptome
SESTD1	Factor1	0.12717236323342426	Human transcriptome
SET	Factor1	0.40709712875691284	Human transcriptome
SETBP1	Factor1	0.0028232405362051995	Human transcriptome
SETD1A	Factor1	0.014197065186015472	Human transcriptome
SETD1B	Factor1	0.026405580327451814	Human transcriptome
SETD2	Factor1	0.21497362946638185	Human transcriptome
SETD3	Factor1	0.1586922620183012	Human transcriptome
SETD4	Factor1	0.01789140311926004	Human transcriptome
SETD5	Factor1	0.194379105342174	Human transcriptome
SETD6	Factor1	0.0808141817670243	Human transcriptome
SETD7	Factor1	0.05318023691272409	Human transcriptome
SETDB1	Factor1	0.05438685428174639	Human transcriptome
SETDB2	Factor1	0.0542012316078708	Human transcriptome
SETMAR	Factor1	0.017671268715614426	Human transcriptome
SETX	Factor1	0.2015610709140237	Human transcriptome
SEZ6L2	Factor1	-0.0021711358141436763	Human transcriptome
SF1	Factor1	0.23647950919811603	Human transcriptome
SF3A1	Factor1	0.12112043672206824	Human transcriptome
SF3A2	Factor1	0.0431357055966799	Human transcriptome
SF3A3	Factor1	0.22114168263675327	Human transcriptome
SF3B1	Factor1	0.15703749724280713	Human transcriptome
SF3B2	Factor1	0.3662023125968682	Human transcriptome
SF3B3	Factor1	0.07091509900465613	Human transcriptome
SF3B4	Factor1	0.19417479949187927	Human transcriptome
SF3B5	Factor1	0.12383591114520846	Human transcriptome
SF3B6	Factor1	0.13545979123016705	Human transcriptome
SFI1	Factor1	0.06642669082245695	Human transcriptome
SFMBT1	Factor1	0.01931206842376891	Human transcriptome
SFMBT2	Factor1	-0.0016296728242791015	Human transcriptome
SFN	Factor1	0.051318253769891777	Human transcriptome
SFPQ	Factor1	0.1545386334398644	Human transcriptome
SFRP1	Factor1	0.1560704325265074	Human transcriptome
SFRP2	Factor1	0.002319638652808691	Human transcriptome
SFSWAP	Factor1	0.09105011435698464	Human transcriptome
SFT2D1	Factor1	0.08685922736048089	Human transcriptome
SFT2D2	Factor1	0.024840853603591364	Human transcriptome
SFTA2	Factor1	-0.013188874997704958	Human transcriptome
SFXN1	Factor1	0.20891337834508045	Human transcriptome
SFXN3	Factor1	0.04646166944541439	Human transcriptome
SFXN4	Factor1	0.10754746144381644	Human transcriptome
SFXN5	Factor1	0.026293962478007804	Human transcriptome
SGCB	Factor1	0.00022737197394585937	Human transcriptome
SGF29	Factor1	0.009526731773121348	Human transcriptome
SGK1	Factor1	0.07246668990833668	Human transcriptome
SGK223	Factor1	0.04021301796697931	Human transcriptome
SGK3	Factor1	0.06362712101363512	Human transcriptome
SGMS1	Factor1	0.1604467268809249	Human transcriptome
SGMS2	Factor1	0.1845029000565527	Human transcriptome
SGO2	Factor1	0.04285604000518212	Human transcriptome
SGPL1	Factor1	0.1670656775532277	Human transcriptome
SGPP1	Factor1	0.020463338621771486	Human transcriptome
SGPP2	Factor1	0.03949708540095872	Human transcriptome
SGSH	Factor1	0.020825873655774294	Human transcriptome
SGSM2	Factor1	0.11150131721654108	Human transcriptome
SGTA	Factor1	0.025989420894021446	Human transcriptome
SGTB	Factor1	0.009499641950088447	Human transcriptome
SH2B1	Factor1	0.015976070282766233	Human transcriptome
SH2B3	Factor1	0.01887188127726514	Human transcriptome
SH2D1B	Factor1	0.0066097438554929095	Human transcriptome
SH2D2A	Factor1	-0.0019180226113452911	Human transcriptome
SH2D3A	Factor1	-0.039217425748827014	Human transcriptome
SH2D4A	Factor1	0.029881900694514307	Human transcriptome
SH2D5	Factor1	0.0022554479001091776	Human transcriptome
SH3BGRL	Factor1	0.018818359692998332	Human transcriptome
SH3BGRL2	Factor1	-0.010947444860470166	Human transcriptome
SH3BGRL3	Factor1	0.2647948174243294	Human transcriptome
SH3BP1	Factor1	0.003796642078537402	Human transcriptome
SH3BP2	Factor1	0.1715592012495165	Human transcriptome
SH3BP4	Factor1	0.1487221080885744	Human transcriptome
SH3BP5L	Factor1	-0.03362313149876053	Human transcriptome
SH3D19	Factor1	-3.581008746100246e-4	Human transcriptome
SH3D21	Factor1	0.007954188330122323	Human transcriptome
SH3GL1	Factor1	0.013145169313111289	Human transcriptome
SH3GL3	Factor1	-0.011679538551625597	Human transcriptome
SH3GLB1	Factor1	0.3124555424016055	Human transcriptome
SH3GLB2	Factor1	0.24315043811960457	Human transcriptome
SH3KBP1	Factor1	0.010597917271995686	Human transcriptome
SH3PXD2A	Factor1	-0.00592774431855479	Human transcriptome
SH3PXD2A-AS1	Factor1	0.00614041282974425	Human transcriptome
SH3PXD2B	Factor1	0.07817779488525087	Human transcriptome
SH3RF1	Factor1	0.015202931022314148	Human transcriptome
SH3RF2	Factor1	0.12861263649458135	Human transcriptome
SH3TC1	Factor1	0.08350745412651644	Human transcriptome
SH3TC2	Factor1	-0.010712076541303706	Human transcriptome
SH3YL1	Factor1	0.10270155540192184	Human transcriptome
SHANK3	Factor1	0.0025782447093995638	Human transcriptome
SHARPIN	Factor1	0.06375829162039481	Human transcriptome
SHB	Factor1	0.0021788022265523794	Human transcriptome
SHC1	Factor1	0.06905063552523463	Human transcriptome
SHCBP1	Factor1	0.04653950791700064	Human transcriptome
SHF	Factor1	0.006458435759106076	Human transcriptome
SHFM1	Factor1	0.16101668678379466	Human transcriptome
SHISA5	Factor1	0.251260501573424	Human transcriptome
SHKBP1	Factor1	0.11243889666243535	Human transcriptome
SHMT1	Factor1	0.02034512046574861	Human transcriptome
SHMT2	Factor1	0.16743915773293083	Human transcriptome
SHOC2	Factor1	0.2057922581690723	Human transcriptome
SHPRH	Factor1	0.09731008410031558	Human transcriptome
SHQ1	Factor1	0.08513795643596517	Human transcriptome
SHROOM1	Factor1	3.7576601367228713e-4	Human transcriptome
SHROOM2	Factor1	0.011905890959895337	Human transcriptome
SHROOM3	Factor1	-0.036271277316139654	Human transcriptome
SHROOM4	Factor1	0.0038768505995579374	Human transcriptome
SHTN1	Factor1	0.1541108996698818	Human transcriptome
SIAE	Factor1	0.029499405696094626	Human transcriptome
SIAH2	Factor1	0.20510902571639458	Human transcriptome
SIDT1	Factor1	0.020525994634182945	Human transcriptome
SIDT2	Factor1	0.02968010060568567	Human transcriptome
SIGIRR	Factor1	0.008775459820379786	Human transcriptome
SIGMAR1	Factor1	0.21672460506893537	Human transcriptome
SIK2	Factor1	0.11942804308302103	Human transcriptome
SIK3	Factor1	0.15791249207804195	Human transcriptome
SIKE1	Factor1	0.12033531318931916	Human transcriptome
SIL1	Factor1	0.06215895098577569	Human transcriptome
SIM2	Factor1	0.006812653222241217	Human transcriptome
SIMC1	Factor1	0.03782331462318459	Human transcriptome
SIN3A	Factor1	0.21506736366054732	Human transcriptome
SIN3B	Factor1	0.025225553018648234	Human transcriptome
SIPA1	Factor1	9.50143007611763e-4	Human transcriptome
SIPA1L1	Factor1	0.08944177482098105	Human transcriptome
SIPA1L2	Factor1	0.01099255406879456	Human transcriptome
SIPA1L3	Factor1	-0.012118688183211405	Human transcriptome
SIRPA	Factor1	0.017538748579823175	Human transcriptome
SIRT1	Factor1	0.08763330836216035	Human transcriptome
SIRT2	Factor1	0.14581367259699193	Human transcriptome
SIRT3	Factor1	0.026721360513873013	Human transcriptome
SIRT5	Factor1	0.02515469232518041	Human transcriptome
SIRT6	Factor1	0.007710686969107369	Human transcriptome
SIRT7	Factor1	0.02269190153934004	Human transcriptome
SIVA1	Factor1	0.15547167942239323	Human transcriptome
SIX4	Factor1	-0.0022456701252354543	Human transcriptome
SKA2	Factor1	0.05894513859925906	Human transcriptome
SKA3	Factor1	0.027841776434190425	Human transcriptome
SKAP2	Factor1	0.007439802881988824	Human transcriptome
SKI	Factor1	0.14670402240955027	Human transcriptome
SKIL	Factor1	-0.08388067507180975	Human transcriptome
SKIV2L	Factor1	0.08142259849072678	Human transcriptome
SKIV2L2	Factor1	0.21696433657511605	Human transcriptome
SKP1	Factor1	0.17166947924029405	Human transcriptome
SKP2	Factor1	0.134615892801895	Human transcriptome
SLA	Factor1	0.0074405637164934955	Human transcriptome
SLAIN2	Factor1	0.24356896885499116	Human transcriptome
SLAMF7	Factor1	0.008879176465395232	Human transcriptome
SLBP	Factor1	0.29615264303440475	Human transcriptome
SLC10A3	Factor1	0.13980494006085697	Human transcriptome
SLC10A6	Factor1	0.0019665566076535915	Human transcriptome
SLC10A7	Factor1	0.02105866357108559	Human transcriptome
SLC11A2	Factor1	0.13729405105385345	Human transcriptome
SLC12A2	Factor1	0.14024040965254922	Human transcriptome
SLC12A4	Factor1	-0.029467230091763733	Human transcriptome
SLC12A6	Factor1	0.03436176388660669	Human transcriptome
SLC12A7	Factor1	-0.006959222311051479	Human transcriptome
SLC12A8	Factor1	0.002242316246763476	Human transcriptome
SLC12A9	Factor1	0.009454634395710036	Human transcriptome
SLC13A4	Factor1	8.866516331952683e-4	Human transcriptome
SLC15A1	Factor1	0.006662741438743406	Human transcriptome
SLC15A2	Factor1	0.006616062980087837	Human transcriptome
SLC15A4	Factor1	0.0757851870689136	Human transcriptome
SLC16A1	Factor1	0.2554239107354173	Human transcriptome
SLC16A1-AS1	Factor1	0.005110948362412231	Human transcriptome
SLC16A14	Factor1	0.052740392247650626	Human transcriptome
SLC16A2	Factor1	-0.0012529581245752334	Human transcriptome
SLC16A3	Factor1	0.02125212787227006	Human transcriptome
SLC16A5	Factor1	0.004714400536969487	Human transcriptome
SLC16A6	Factor1	0.09160309422391841	Human transcriptome
SLC16A7	Factor1	0.02145854969196319	Human transcriptome
SLC16A9	Factor1	0.025634697317743163	Human transcriptome
SLC17A5	Factor1	0.0412555529282854	Human transcriptome
SLC18B1	Factor1	0.08201668988002081	Human transcriptome
SLC19A1	Factor1	0.005634247591737488	Human transcriptome
SLC19A2	Factor1	0.01953076245394981	Human transcriptome
SLC1A1	Factor1	0.013616067048145553	Human transcriptome
SLC1A3	Factor1	-0.01731030236873622	Human transcriptome
SLC1A4	Factor1	0.05497024529642278	Human transcriptome
SLC1A5	Factor1	0.3370799369740213	Human transcriptome
SLC20A1	Factor1	0.28836514121887896	Human transcriptome
SLC20A2	Factor1	0.032875290896884755	Human transcriptome
SLC22A15	Factor1	0.02094342395915711	Human transcriptome
SLC22A17	Factor1	-0.0020592824369768605	Human transcriptome
SLC22A18	Factor1	0.021508838654312495	Human transcriptome
SLC22A23	Factor1	0.1591873888550768	Human transcriptome
SLC22A3	Factor1	0.004686262391966684	Human transcriptome
SLC22A5	Factor1	7.115922480785406e-4	Human transcriptome
SLC23A2	Factor1	0.025437578705092192	Human transcriptome
SLC24A1	Factor1	0.008889620910370084	Human transcriptome
SLC24A3	Factor1	-0.01453495592868642	Human transcriptome
SLC25A1	Factor1	0.15477706235598168	Human transcriptome
SLC25A10	Factor1	0.009103092244257774	Human transcriptome
SLC25A11	Factor1	0.187058401053987	Human transcriptome
SLC25A12	Factor1	0.09448536467991767	Human transcriptome
SLC25A13	Factor1	0.18315672438463934	Human transcriptome
SLC25A14	Factor1	0.010346131407550469	Human transcriptome
SLC25A15	Factor1	0.024691864453669502	Human transcriptome
SLC25A16	Factor1	0.006328572525085942	Human transcriptome
SLC25A17	Factor1	0.06800471827393491	Human transcriptome
SLC25A22	Factor1	0.0372808127687096	Human transcriptome
SLC25A23	Factor1	0.028150956372506374	Human transcriptome
SLC25A24	Factor1	0.19643564393176244	Human transcriptome
SLC25A25	Factor1	0.04811792533253334	Human transcriptome
SLC25A26	Factor1	0.020125686146975463	Human transcriptome
SLC25A27	Factor1	0.0044040060001182095	Human transcriptome
SLC25A28	Factor1	0.10463840684549276	Human transcriptome
SLC25A29	Factor1	0.060147440722671766	Human transcriptome
SLC25A3	Factor1	0.09300605968304762	Human transcriptome
SLC25A30	Factor1	0.05210752307153242	Human transcriptome
SLC25A36	Factor1	0.07239584842169068	Human transcriptome
SLC25A38	Factor1	0.025795713396784083	Human transcriptome
SLC25A4	Factor1	0.015496988450763914	Human transcriptome
SLC25A40	Factor1	0.038990476823619155	Human transcriptome
SLC25A42	Factor1	0.0018891518192854662	Human transcriptome
SLC25A43	Factor1	0.06503131546136307	Human transcriptome
SLC25A44	Factor1	0.1374742327218676	Human transcriptome
SLC25A46	Factor1	0.2557979576221605	Human transcriptome
SLC25A5	Factor1	0.20384251743017315	Human transcriptome
SLC25A51	Factor1	0.0031890748200221796	Human transcriptome
SLC25A53	Factor1	0.0019585853422687026	Human transcriptome
SLC26A11	Factor1	0.0029926655296801186	Human transcriptome
SLC26A2	Factor1	0.06188015332104457	Human transcriptome
SLC26A4	Factor1	-2.3516442468562147e-4	Human transcriptome
SLC26A4-AS1	Factor1	0.0011805148730093921	Human transcriptome
SLC26A6	Factor1	0.02840183093349319	Human transcriptome
SLC27A1	Factor1	-9.416706531977575e-4	Human transcriptome
SLC27A2	Factor1	0.00690539743911108	Human transcriptome
SLC27A3	Factor1	0.06852628444388041	Human transcriptome
SLC27A4	Factor1	0.12419526219355433	Human transcriptome
SLC28A3	Factor1	0.068411299777588655	Human transcriptome
SLC29A1	Factor1	0.15053153809806405	Human transcriptome
SLC2A1	Factor1	0.15848817737030624	Human transcriptome
SLC2A10	Factor1	0.02430301332077208	Human transcriptome
SLC2A12	Factor1	0.06440862844618535	Human transcriptome
SLC2A13	Factor1	1.0577550307992518e-4	Human transcriptome
SLC2A3	Factor1	0.02661493882934067	Human transcriptome
SLC2A4RG	Factor1	0.11937492179297769	Human transcriptome
SLC2A8	Factor1	0.019471415405015468	Human transcriptome
SLC2A9	Factor1	0.004413555295396976	Human transcriptome
SLC30A1	Factor1	0.33268692072909317	Human transcriptome
SLC30A4	Factor1	0.0646244147473617	Human transcriptome
SLC30A5	Factor1	0.14061332198840684	Human transcriptome
SLC30A6	Factor1	0.0718478503406844	Human transcriptome
SLC30A7	Factor1	0.18403532076263845	Human transcriptome
SLC30A9	Factor1	0.21318681618533097	Human transcriptome
SLC31A1	Factor1	0.07598542997783585	Human transcriptome
SLC33A1	Factor1	0.02218895015530839	Human transcriptome
SLC35A2	Factor1	0.09831341872935749	Human transcriptome
SLC35A3	Factor1	0.05899576074860249	Human transcriptome
SLC35A4	Factor1	0.20463279543963805	Human transcriptome
SLC35A5	Factor1	0.08355233836913584	Human transcriptome
SLC35B1	Factor1	0.13652994609748445	Human transcriptome
SLC35B2	Factor1	0.10877236663020376	Human transcriptome
SLC35B3	Factor1	0.05733552939582412	Human transcriptome
SLC35B4	Factor1	0.06028250764111521	Human transcriptome
SLC35C1	Factor1	0.005670440718193207	Human transcriptome
SLC35C2	Factor1	0.12087482178976257	Human transcriptome
SLC35D1	Factor1	0.14902811160178728	Human transcriptome
SLC35E1	Factor1	0.0895103426241787	Human transcriptome
SLC35E2	Factor1	0.008739413756468119	Human transcriptome
SLC35E2B	Factor1	0.041738147999223374	Human transcriptome
SLC35E3	Factor1	0.08355852961639192	Human transcriptome
SLC35F2	Factor1	0.020774288285016505	Human transcriptome
SLC35F5	Factor1	0.34326126822100467	Human transcriptome
SLC35F6	Factor1	0.21682797579497753	Human transcriptome
SLC36A1	Factor1	0.03505569152901611	Human transcriptome
SLC36A4	Factor1	0.05516810653714879	Human transcriptome
SLC37A1	Factor1	8.930395520609949e-4	Human transcriptome
SLC37A2	Factor1	-0.007469218575016905	Human transcriptome
SLC37A3	Factor1	0.0923340078667042	Human transcriptome
SLC37A4	Factor1	0.039523718229337916	Human transcriptome
SLC38A1	Factor1	0.15689868940886798	Human transcriptome
SLC38A10	Factor1	0.14098331668136993	Human transcriptome
SLC38A2	Factor1	0.07364783703360861	Human transcriptome
SLC38A5	Factor1	0.024400211313156988	Human transcriptome
SLC38A6	Factor1	0.01091027367701668	Human transcriptome
SLC38A7	Factor1	0.03033320709249595	Human transcriptome
SLC38A9	Factor1	0.0454742006997803	Human transcriptome
SLC39A10	Factor1	0.01359792055767115	Human transcriptome
SLC39A11	Factor1	0.07422618631437995	Human transcriptome
SLC39A13	Factor1	-0.0026655735563668108	Human transcriptome
SLC39A14	Factor1	0.004392992261939059	Human transcriptome
SLC39A2	Factor1	0.0017643035031059363	Human transcriptome
SLC39A3	Factor1	0.013911294178629264	Human transcriptome
SLC39A4	Factor1	0.003594675923938387	Human transcriptome
SLC39A6	Factor1	0.06836577135592052	Human transcriptome
SLC39A7	Factor1	0.3427286814521767	Human transcriptome
SLC39A8	Factor1	0.03271576034303482	Human transcriptome
SLC39A9	Factor1	0.2337422380815398	Human transcriptome
SLC3A2	Factor1	0.11069517028191034	Human transcriptome
SLC40A1	Factor1	0.0140924189900198	Human transcriptome
SLC41A1	Factor1	0.04369490052477054	Human transcriptome
SLC41A3	Factor1	0.08117963379435071	Human transcriptome
SLC43A3	Factor1	0.05043762943879814	Human transcriptome
SLC44A1	Factor1	0.36481785484541035	Human transcriptome
SLC44A2	Factor1	0.07475646350791292	Human transcriptome
SLC44A3	Factor1	-0.004824857532552077	Human transcriptome
SLC44A5	Factor1	0.01288041209402911	Human transcriptome
SLC45A3	Factor1	0.005898324961409728	Human transcriptome
SLC45A4	Factor1	0.01867435573231534	Human transcriptome
SLC46A3	Factor1	0.005866007073648598	Human transcriptome
SLC47A2	Factor1	-0.007131476017065303	Human transcriptome
SLC48A1	Factor1	-2.5500369038990026e-4	Human transcriptome
SLC4A11	Factor1	0.056280138124544105	Human transcriptome
SLC4A1AP	Factor1	0.0907799726790783	Human transcriptome
SLC4A2	Factor1	0.2570713424451842	Human transcriptome
SLC4A3	Factor1	-0.002061310314358693	Human transcriptome
SLC4A4	Factor1	0.0028647154906929874	Human transcriptome
SLC4A7	Factor1	0.11245515902973724	Human transcriptome
SLC50A1	Factor1	0.07330447477010991	Human transcriptome
SLC52A2	Factor1	0.1417498743604632	Human transcriptome
SLC5A1	Factor1	0.02091296131826825	Human transcriptome
SLC5A3	Factor1	0.07796103615907474	Human transcriptome
SLC5A6	Factor1	0.12586055565113155	Human transcriptome
SLC6A1	Factor1	-0.0037842469026745105	Human transcriptome
SLC6A11	Factor1	0.015049813510066772	Human transcriptome
SLC6A14	Factor1	0.002119818575318706	Human transcriptome
SLC6A15	Factor1	0.012913849254940754	Human transcriptome
SLC6A4	Factor1	0.001623428116527647	Human transcriptome
SLC6A6	Factor1	0.09980311746253072	Human transcriptome
SLC6A8	Factor1	0.03557347165676913	Human transcriptome
SLC6A9	Factor1	0.08166383493398104	Human transcriptome
SLC7A1	Factor1	0.09974555017490426	Human transcriptome
SLC7A11	Factor1	0.24296969915031671	Human transcriptome
SLC7A2	Factor1	0.21023516117769703	Human transcriptome
SLC7A4	Factor1	0.0039441809300918024	Human transcriptome
SLC7A5	Factor1	3.8576902093415935e-4	Human transcriptome
SLC7A6	Factor1	0.0026411721261864036	Human transcriptome
SLC7A6OS	Factor1	0.009678623253674162	Human transcriptome
SLC7A8	Factor1	0.2442502799727341	Human transcriptome
SLC8A1	Factor1	0.0025087696140451985	Human transcriptome
SLC8A1-AS1	Factor1	-0.014770188058141334	Human transcriptome
SLC8B1	Factor1	0.08213853978106954	Human transcriptome
SLC9A1	Factor1	0.0791511815226923	Human transcriptome
SLC9A3	Factor1	0.047590833224965726	Human transcriptome
SLC9A3R1	Factor1	0.1701449736848716	Human transcriptome
SLC9A3R2	Factor1	0.0028930528879747984	Human transcriptome
SLC9A4	Factor1	-0.0022724401971758275	Human transcriptome
SLC9A6	Factor1	0.11268480465201239	Human transcriptome
SLC9A7	Factor1	0.00877497658363127	Human transcriptome
SLC9A8	Factor1	0.021903582415745394	Human transcriptome
SLC9A9	Factor1	0.029971114876327934	Human transcriptome
SLC9B2	Factor1	-0.003874387382609598	Human transcriptome
SLCO2A1	Factor1	0.004758346284019123	Human transcriptome
SLCO2B1	Factor1	0.017786100002641525	Human transcriptome
SLCO3A1	Factor1	0.24517435917499383	Human transcriptome
SLCO4A1	Factor1	-0.003802760832586601	Human transcriptome
SLF2	Factor1	0.18011452733567135	Human transcriptome
SLFN11	Factor1	0.0325328010478535	Human transcriptome
SLFN12	Factor1	0.00643925165449442	Human transcriptome
SLFN13	Factor1	0.04921510869287224	Human transcriptome
SLFN5	Factor1	0.22807901480206666	Human transcriptome
SLIRP	Factor1	0.05262191566646531	Human transcriptome
SLIT3	Factor1	-0.0051475481592356985	Human transcriptome
SLITRK6	Factor1	0.018074582088509112	Human transcriptome
SLK	Factor1	0.05240919365289309	Human transcriptome
SLMAP	Factor1	0.17047945975481862	Human transcriptome
SLPI	Factor1	-0.023362054703764994	Human transcriptome
SLTM	Factor1	0.2630744644931737	Human transcriptome
SLU7	Factor1	0.11831767267815053	Human transcriptome
SLURP1	Factor1	-0.00456216893026374	Human transcriptome
SLX4	Factor1	0.00614391465997458	Human transcriptome
SLX4IP	Factor1	0.03649131046746099	Human transcriptome
SMAD1	Factor1	0.09261575688477641	Human transcriptome
SMAD2	Factor1	0.3146023064732665	Human transcriptome
SMAD3	Factor1	0.04783206492834329	Human transcriptome
SMAD4	Factor1	0.1809941979817001	Human transcriptome
SMAD5	Factor1	0.23308176745438663	Human transcriptome
SMAD7	Factor1	0.011417471858752743	Human transcriptome
SMAGP	Factor1	-0.01304618831619657	Human transcriptome
SMAP1	Factor1	0.01599385835351513	Human transcriptome
SMAP2	Factor1	0.14842162589829114	Human transcriptome
SMARCA1	Factor1	-0.007110724449887581	Human transcriptome
SMARCA2	Factor1	0.323382967441859	Human transcriptome
SMARCA4	Factor1	0.11061120708074294	Human transcriptome
SMARCA5	Factor1	0.35203992053275956	Human transcriptome
SMARCAD1	Factor1	0.08176235331575563	Human transcriptome
SMARCAL1	Factor1	0.04370390799532448	Human transcriptome
SMARCB1	Factor1	0.17190695917733811	Human transcriptome
SMARCC1	Factor1	0.2354022569658283	Human transcriptome
SMARCC2	Factor1	0.16988813098451988	Human transcriptome
SMARCD1	Factor1	0.10536068430352845	Human transcriptome
SMARCD2	Factor1	0.292682370000492	Human transcriptome
SMARCD3	Factor1	7.516712402373199e-4	Human transcriptome
SMARCE1	Factor1	0.02168252930660484	Human transcriptome
SMC1A	Factor1	0.26043929336891786	Human transcriptome
SMC2	Factor1	0.1854898725256908	Human transcriptome
SMC3	Factor1	0.26022977005399545	Human transcriptome
SMC4	Factor1	-0.011587729654632036	Human transcriptome
SMC5	Factor1	0.23770549329877688	Human transcriptome
SMC6	Factor1	0.13832829542920919	Human transcriptome
SMCHD1	Factor1	0.21293878902185778	Human transcriptome
SMCR8	Factor1	0.027608413756411515	Human transcriptome
SMDT1	Factor1	0.023635254164803842	Human transcriptome
SMG1	Factor1	0.1465870500866554	Human transcriptome
SMG1P7	Factor1	0.0026930567449239174	Human transcriptome
SMG5	Factor1	0.2153324901568148	Human transcriptome
SMG6	Factor1	0.021769548076234848	Human transcriptome
SMG7	Factor1	0.15394806836454483	Human transcriptome
SMG8	Factor1	0.01596836154392217	Human transcriptome
SMG9	Factor1	0.018980422716460145	Human transcriptome
SMIM10L1	Factor1	0.015525874941589862	Human transcriptome
SMIM12	Factor1	0.1239018710993762	Human transcriptome
SMIM13	Factor1	0.06491695868427409	Human transcriptome
SMIM14	Factor1	0.10091080242497542	Human transcriptome
SMIM15	Factor1	0.13923298732346545	Human transcriptome
SMIM19	Factor1	0.024560519462068726	Human transcriptome
SMIM20	Factor1	0.019703343455324006	Human transcriptome
SMIM3	Factor1	0.04438823741213686	Human transcriptome
SMIM5	Factor1	-0.006975140792576868	Human transcriptome
SMIM7	Factor1	0.05317810588051082	Human transcriptome
SMNDC1	Factor1	0.12514235796999795	Human transcriptome
SMO	Factor1	0.014383699716964952	Human transcriptome
SMOX	Factor1	-0.03397036635577468	Human transcriptome
SMPD1	Factor1	0.018238507819197614	Human transcriptome
SMPD2	Factor1	0.0626261306649719	Human transcriptome
SMPD3	Factor1	0.004319506324166907	Human transcriptome
SMPD4	Factor1	0.13395692915166857	Human transcriptome
SMPDL3A	Factor1	0.024286266329352647	Human transcriptome
SMS	Factor1	0.0014560714490391103	Human transcriptome
SMTN	Factor1	-0.008752739564216728	Human transcriptome
SMU1	Factor1	0.21015122003842482	Human transcriptome
SMUG1	Factor1	0.02542743731485628	Human transcriptome
SMURF1	Factor1	0.025501532391802705	Human transcriptome
SMURF2	Factor1	-0.07016831149963552	Human transcriptome
SMYD2	Factor1	0.14190828932828842	Human transcriptome
SMYD3	Factor1	0.008230180804736802	Human transcriptome
SMYD4	Factor1	0.03277751712595769	Human transcriptome
SMYD5	Factor1	0.03737332126118242	Human transcriptome
SNAI2	Factor1	0.05926546875559957	Human transcriptome
SNAP23	Factor1	0.0027250137702262383	Human transcriptome
SNAP29	Factor1	0.033744220389822284	Human transcriptome
SNAP47	Factor1	0.01118640283073777	Human transcriptome
SNAPC2	Factor1	0.008807800509096768	Human transcriptome
SNAPC3	Factor1	0.012925462763732897	Human transcriptome
SNAPC4	Factor1	0.012958399681225674	Human transcriptome
SNAPIN	Factor1	0.08287050228296881	Human transcriptome
SNCG	Factor1	-0.008365892094715067	Human transcriptome
SND1	Factor1	0.2552466384817405	Human transcriptome
SNED1	Factor1	-0.005547247717288398	Human transcriptome
SNF8	Factor1	0.11061467175461782	Human transcriptome
SNHG1	Factor1	0.19180691333525093	Human transcriptome
SNHG12	Factor1	0.006552678928408264	Human transcriptome
