feature	factor	value	view
MASTL	Factor1	8.51339594614077e-6	Human transcriptome
MAT2A	Factor1	3.364680639313358e-4	Human transcriptome
MAT2B	Factor1	6.446202093376582e-5	Human transcriptome
MATN2	Factor1	-5.221947158104455e-5	Human transcriptome
MAU2	Factor1	1.7022790825352642e-6	Human transcriptome
MAVS	Factor1	-0.03544392352716951	Human transcriptome
MAX	Factor1	-5.097064579207286e-7	Human transcriptome
MAZ	Factor1	-1.6171575239414849e-6	Human transcriptome
MB21D1	Factor1	6.668113463000999e-6	Human transcriptome
MB21D2	Factor1	2.6625771493072565e-8	Human transcriptome
MBD1	Factor1	-6.269441210940738e-6	Human transcriptome
MBD2	Factor1	5.753332828914824e-6	Human transcriptome
MBD3	Factor1	4.769393433967294e-6	Human transcriptome
MBD4	Factor1	0.027855344678658408	Human transcriptome
MBD5	Factor1	-3.173330821855454e-5	Human transcriptome
MBD6	Factor1	1.2410185635958108e-5	Human transcriptome
MBIP	Factor1	7.56300478364095e-6	Human transcriptome
MBLAC2	Factor1	5.684668450244295e-6	Human transcriptome
MBNL1	Factor1	2.0376683541952357e-4	Human transcriptome
MBNL1-AS1	Factor1	4.904125489006873e-7	Human transcriptome
MBNL2	Factor1	0.044568522091842804	Human transcriptome
MBNL3	Factor1	-9.88464211114824e-6	Human transcriptome
MBOAT1	Factor1	-1.3417413159070358e-6	Human transcriptome
MBOAT2	Factor1	0.08490828652198859	Human transcriptome
MBOAT7	Factor1	1.9912196746899156e-6	Human transcriptome
MBP	Factor1	-3.4993454080626936e-5	Human transcriptome
MBTD1	Factor1	-4.7453386705855e-7	Human transcriptome
MBTPS1	Factor1	-1.819738345022258e-5	Human transcriptome
MBTPS2	Factor1	-2.0402975218906712e-6	Human transcriptome
MCAM	Factor1	-5.053343241299758e-6	Human transcriptome
MCAT	Factor1	-4.5973576666225314e-7	Human transcriptome
MCC	Factor1	-2.0324478004487643e-5	Human transcriptome
MCCC1	Factor1	3.6853968795357535e-6	Human transcriptome
MCCC2	Factor1	1.0474925646576128e-5	Human transcriptome
MCEE	Factor1	2.8090738832446385e-5	Human transcriptome
MCFD2	Factor1	2.2045577818864577e-5	Human transcriptome
MCL1	Factor1	0.2789052391213066	Human transcriptome
MCM2	Factor1	1.1884830830966938e-7	Human transcriptome
MCM3	Factor1	-1.018979135597124e-5	Human transcriptome
MCM3AP	Factor1	-5.117356440100085e-6	Human transcriptome
MCM4	Factor1	-2.8959677646104976e-5	Human transcriptome
MCM5	Factor1	-2.4670308361977238e-5	Human transcriptome
MCM6	Factor1	-7.822924677312134e-6	Human transcriptome
MCM7	Factor1	-4.9428892226420355e-9	Human transcriptome
MCM8	Factor1	8.522006965977253e-7	Human transcriptome
MCM9	Factor1	-1.1973108927557498e-6	Human transcriptome
MCMBP	Factor1	1.9079260962148526e-5	Human transcriptome
MCOLN1	Factor1	-7.0810446621418e-6	Human transcriptome
MCPH1	Factor1	3.085986093809646e-6	Human transcriptome
MCRIP1	Factor1	3.006215176212371e-5	Human transcriptome
MCRIP2	Factor1	2.994553570009597e-6	Human transcriptome
MCRS1	Factor1	1.3196218612604944e-6	Human transcriptome
MCTP2	Factor1	8.037230801388217e-6	Human transcriptome
MCTS1	Factor1	0.0284844928634776	Human transcriptome
MCU	Factor1	6.670328771595954e-6	Human transcriptome
MCUB	Factor1	-1.8138959823144372e-6	Human transcriptome
MCUR1	Factor1	1.9166892994702617e-5	Human transcriptome
MDC1	Factor1	-4.79424786110733e-6	Human transcriptome
MDFI	Factor1	-2.0458350115742248e-5	Human transcriptome
MDFIC	Factor1	3.926344792578174e-5	Human transcriptome
MDGA1	Factor1	-6.320556248020202e-7	Human transcriptome
MDH1	Factor1	0.05568018060517882	Human transcriptome
MDH2	Factor1	-5.087703791664443e-5	Human transcriptome
MDK	Factor1	-8.463113479614013e-6	Human transcriptome
MDM2	Factor1	-7.055070855138062e-7	Human transcriptome
MDM4	Factor1	1.3854981776132298e-5	Human transcriptome
MDN1	Factor1	-1.1027543927518504e-5	Human transcriptome
ME1	Factor1	0.04109267992685088	Human transcriptome
ME2	Factor1	1.7026849494092704e-5	Human transcriptome
MEA1	Factor1	9.317564139017406e-6	Human transcriptome
MEAF6	Factor1	3.877172816865636e-5	Human transcriptome
MECOM	Factor1	-7.503600095279084e-6	Human transcriptome
MECP2	Factor1	-1.638751179823659e-6	Human transcriptome
MECR	Factor1	1.1833667444867122e-6	Human transcriptome
MED1	Factor1	-4.471514559208418e-6	Human transcriptome
MED10	Factor1	1.988521864470907e-6	Human transcriptome
MED12	Factor1	-1.3963623600872278e-6	Human transcriptome
MED13	Factor1	0.08217990777299061	Human transcriptome
MED13L	Factor1	2.7597842616949664e-5	Human transcriptome
MED14	Factor1	-1.3818154436857268e-5	Human transcriptome
MED15	Factor1	-1.7675880316454308e-5	Human transcriptome
MED16	Factor1	3.770750518671076e-6	Human transcriptome
MED18	Factor1	0.016033840235411847	Human transcriptome
MED19	Factor1	1.4862546977437535e-5	Human transcriptome
MED20	Factor1	3.767967070359782e-7	Human transcriptome
MED21	Factor1	0.02986948373069627	Human transcriptome
MED22	Factor1	-1.584228718965603e-7	Human transcriptome
MED23	Factor1	7.32307015594095e-6	Human transcriptome
MED24	Factor1	-7.95551711381416e-6	Human transcriptome
MED25	Factor1	1.8728877695315283e-6	Human transcriptome
MED27	Factor1	5.587224949327024e-7	Human transcriptome
MED28	Factor1	4.321764092865132e-6	Human transcriptome
MED29	Factor1	-0.010719936039296139	Human transcriptome
MED30	Factor1	7.474931953195235e-7	Human transcriptome
MED31	Factor1	4.026405801016715e-5	Human transcriptome
MED4	Factor1	0.018449382149833788	Human transcriptome
MED6	Factor1	6.474229111888774e-6	Human transcriptome
MED7	Factor1	1.1306453718711968e-5	Human transcriptome
MED8	Factor1	0.03246056219640593	Human transcriptome
MED9	Factor1	-1.5607278888238449e-6	Human transcriptome
MEDAG	Factor1	1.119372509697694e-7	Human transcriptome
MEF2A	Factor1	1.664064754148021e-5	Human transcriptome
MEF2D	Factor1	1.2577028788965413e-5	Human transcriptome
MEFV	Factor1	-4.81504746811667e-8	Human transcriptome
MEG3	Factor1	-3.014692560831244e-6	Human transcriptome
MEGF6	Factor1	-2.0272833065458805e-5	Human transcriptome
MEGF8	Factor1	-1.103551818176289e-6	Human transcriptome
MEGF9	Factor1	-2.691618800174907e-5	Human transcriptome
MEI1	Factor1	7.095579173277018e-7	Human transcriptome
MEIS1	Factor1	-1.0718074246187821e-5	Human transcriptome
MEIS2	Factor1	-1.8050389947331832e-5	Human transcriptome
MEIS3	Factor1	-1.7812758212867722e-6	Human transcriptome
MELK	Factor1	5.679062486664612e-6	Human transcriptome
MELTF	Factor1	-1.331566226070433e-5	Human transcriptome
MEN1	Factor1	-5.997196587783318e-6	Human transcriptome
MEPCE	Factor1	-1.6960817123407298e-5	Human transcriptome
MESDC1	Factor1	-8.555608660183263e-6	Human transcriptome
MESDC2	Factor1	7.391434387650659e-6	Human transcriptome
MEST	Factor1	5.186881386905569e-5	Human transcriptome
MET	Factor1	4.7233768412119924e-5	Human transcriptome
METAP1	Factor1	3.0528514320821914e-6	Human transcriptome
METAP1D	Factor1	1.67176689983372e-7	Human transcriptome
METAP2	Factor1	6.209236106508949e-5	Human transcriptome
METRN	Factor1	2.1839156139456013e-7	Human transcriptome
METRNL	Factor1	-4.912623775699788e-7	Human transcriptome
METTL1	Factor1	-3.297962414932202e-6	Human transcriptome
METTL10	Factor1	1.9959340773765827e-5	Human transcriptome
METTL13	Factor1	-5.899331437000065e-6	Human transcriptome
METTL14	Factor1	3.276761427646528e-5	Human transcriptome
METTL15	Factor1	1.7498901942090428e-6	Human transcriptome
METTL16	Factor1	-8.157503597594946e-7	Human transcriptome
METTL17	Factor1	5.428451971902875e-6	Human transcriptome
METTL21A	Factor1	3.433840804021269e-6	Human transcriptome
METTL22	Factor1	-4.95505348837747e-7	Human transcriptome
METTL23	Factor1	8.989372314631514e-6	Human transcriptome
METTL26	Factor1	1.7862389949561464e-6	Human transcriptome
METTL2A	Factor1	2.362861184924876e-6	Human transcriptome
METTL2B	Factor1	3.455619652954412e-6	Human transcriptome
METTL3	Factor1	3.632473465529625e-5	Human transcriptome
METTL4	Factor1	0.01206212759670336	Human transcriptome
METTL5	Factor1	0.01545086361209387	Human transcriptome
METTL6	Factor1	6.617449830207565e-6	Human transcriptome
METTL7A	Factor1	-3.952995804579254e-6	Human transcriptome
METTL8	Factor1	7.097114748976191e-7	Human transcriptome
METTL9	Factor1	2.3268937927472808e-5	Human transcriptome
MEX3C	Factor1	8.542512604830855e-6	Human transcriptome
MEX3D	Factor1	6.737155338192892e-5	Human transcriptome
MFAP1	Factor1	0.035870193073915445	Human transcriptome
MFAP2	Factor1	-3.8951917734180547e-7	Human transcriptome
MFAP3	Factor1	1.1248351750376186e-5	Human transcriptome
MFAP4	Factor1	-3.6535796006573558e-6	Human transcriptome
MFAP5	Factor1	2.9806355574033744e-5	Human transcriptome
MFF	Factor1	9.218875251221232e-6	Human transcriptome
MFGE8	Factor1	-5.88984236076213e-5	Human transcriptome
MFHAS1	Factor1	3.2323999041945387e-6	Human transcriptome
MFN1	Factor1	0.053926966748862395	Human transcriptome
MFN2	Factor1	-2.4221862451951266e-6	Human transcriptome
MFNG	Factor1	3.5444332331811923e-6	Human transcriptome
MFSD1	Factor1	0.060938606812974895	Human transcriptome
MFSD10	Factor1	6.6174857928551686e-6	Human transcriptome
MFSD11	Factor1	1.416034015242411e-5	Human transcriptome
MFSD12	Factor1	-2.6085196819736028e-5	Human transcriptome
MFSD14B	Factor1	7.4179714100254874e-6	Human transcriptome
MFSD14C	Factor1	-8.641786140621551e-6	Human transcriptome
MFSD2A	Factor1	-9.84027930102989e-6	Human transcriptome
MFSD3	Factor1	-2.918742843888114e-6	Human transcriptome
MFSD4B	Factor1	2.2096625983308686e-5	Human transcriptome
MFSD5	Factor1	3.723111283640131e-6	Human transcriptome
MFSD6	Factor1	2.6632492136450446e-4	Human transcriptome
MFSD7	Factor1	9.889561522942668e-7	Human transcriptome
MFSD8	Factor1	1.686036907491971e-5	Human transcriptome
MFSD9	Factor1	-4.670454893450788e-6	Human transcriptome
MGA	Factor1	-1.5753603809742185e-5	Human transcriptome
MGAM	Factor1	-9.147414605965668e-7	Human transcriptome
MGAT1	Factor1	-1.2047799778361678e-4	Human transcriptome
MGAT4A	Factor1	1.452399485594602e-5	Human transcriptome
MGAT4B	Factor1	-4.0190675006042136e-5	Human transcriptome
MGAT5	Factor1	4.240789336234826e-6	Human transcriptome
MGEA5	Factor1	1.9624129550885658e-4	Human transcriptome
MGLL	Factor1	5.667910019947564e-4	Human transcriptome
MGME1	Factor1	1.9504842923296454e-9	Human transcriptome
MGMT	Factor1	-1.0275157563790844e-5	Human transcriptome
MGP	Factor1	1.6158944695971282e-7	Human transcriptome
MGRN1	Factor1	-6.057955398971225e-6	Human transcriptome
MGST1	Factor1	1.0269999076809432e-4	Human transcriptome
MGST2	Factor1	2.3349921733299694e-5	Human transcriptome
MGST3	Factor1	-8.297097092165983e-6	Human transcriptome
MIA3	Factor1	2.1469659782855153e-6	Human transcriptome
MIB1	Factor1	2.381208397212551e-5	Human transcriptome
MIB2	Factor1	-1.24652014696728e-5	Human transcriptome
MICA	Factor1	-1.3437304659767857e-6	Human transcriptome
MICAL1	Factor1	-1.030240471395039e-5	Human transcriptome
MICAL2	Factor1	4.769855199999734e-5	Human transcriptome
MICAL3	Factor1	-4.377289733276642e-6	Human transcriptome
MICALL1	Factor1	-4.3684423109618e-6	Human transcriptome
MICALL2	Factor1	9.275206470131543e-6	Human transcriptome
MICB	Factor1	-1.4736912913774174e-7	Human transcriptome
MICU1	Factor1	-1.8025734126247295e-7	Human transcriptome
MICU2	Factor1	1.970533178181644e-6	Human transcriptome
MID1	Factor1	-1.588762059990737e-4	Human transcriptome
MID1IP1	Factor1	1.96851838565051e-6	Human transcriptome
MID2	Factor1	4.878743223828294e-7	Human transcriptome
MIDN	Factor1	8.572136750922408e-6	Human transcriptome
MIEF1	Factor1	-4.96680674320458e-6	Human transcriptome
MIEF2	Factor1	6.566464448603079e-6	Human transcriptome
MIEN1	Factor1	2.156787136858134e-5	Human transcriptome
MIER1	Factor1	7.810792685983385e-5	Human transcriptome
MIER2	Factor1	-3.270451869693648e-6	Human transcriptome
MIER3	Factor1	0.020198570401244724	Human transcriptome
MIF4GD	Factor1	1.6594143469570263e-5	Human transcriptome
MIGA1	Factor1	6.057674214863323e-6	Human transcriptome
MIGA2	Factor1	2.230183261665017e-6	Human transcriptome
MIIP	Factor1	8.413744430135106e-7	Human transcriptome
MINA	Factor1	3.6992256292843245e-5	Human transcriptome
MINK1	Factor1	-0.06177862526529244	Human transcriptome
MINOS1	Factor1	4.701096160984772e-6	Human transcriptome
MINPP1	Factor1	4.5278007025289444e-6	Human transcriptome
MIOS	Factor1	1.1421208084498177e-5	Human transcriptome
MIPEP	Factor1	-5.853955469523796e-6	Human transcriptome
MIPOL1	Factor1	1.0291217561402879e-5	Human transcriptome
MIR100HG	Factor1	1.9261472472017314e-5	Human transcriptome
MIR205HG	Factor1	1.2022912275244817e-7	Human transcriptome
MIR210HG	Factor1	-2.0358441206415373e-6	Human transcriptome
MIR222HG	Factor1	-3.052457784098627e-6	Human transcriptome
MIR223	Factor1	9.005330047629916e-7	Human transcriptome
MIR22HG	Factor1	-5.445853958021198e-7	Human transcriptome
MIR24-2	Factor1	-1.0775048213566132e-6	Human transcriptome
MIR31HG	Factor1	6.2396091694109965e-6	Human transcriptome
MIR34A	Factor1	-2.0198311330790225e-6	Human transcriptome
MIR4435-2HG	Factor1	1.2790305850811176e-5	Human transcriptome
MIR503HG	Factor1	3.2571094408243753e-6	Human transcriptome
MIR99AHG	Factor1	6.177495254631172e-7	Human transcriptome
MIRLET7BHG	Factor1	4.98385356220813e-7	Human transcriptome
MIS12	Factor1	0.022716349441483208	Human transcriptome
MIS18A	Factor1	-3.0504815605664366e-7	Human transcriptome
MIS18BP1	Factor1	-1.1631891766312768e-6	Human transcriptome
MISP	Factor1	-3.836585814964529e-6	Human transcriptome
MITD1	Factor1	1.1805758601758397e-6	Human transcriptome
MITF	Factor1	3.3987894056786896e-7	Human transcriptome
MKI67	Factor1	-7.5245051486273585e-6	Human transcriptome
MKKS	Factor1	1.0850538963498728e-5	Human transcriptome
MKL1	Factor1	-2.037444722583331e-5	Human transcriptome
MKL2	Factor1	-1.599369948929501e-5	Human transcriptome
MKLN1	Factor1	1.3489776959047107e-5	Human transcriptome
MKNK1	Factor1	-4.102822820450888e-5	Human transcriptome
MKNK2	Factor1	0.002303721722923727	Human transcriptome
MKRN1	Factor1	3.1394767475462793e-6	Human transcriptome
MKRN2	Factor1	5.818427377852994e-6	Human transcriptome
MKS1	Factor1	-3.5504432343416967e-6	Human transcriptome
MLEC	Factor1	-2.624552101076982e-5	Human transcriptome
MLF2	Factor1	-2.4894312473391504e-5	Human transcriptome
MLH1	Factor1	5.392172956733917e-6	Human transcriptome
MLH3	Factor1	9.94693955287066e-7	Human transcriptome
MLKL	Factor1	5.227164749558146e-7	Human transcriptome
MLLT1	Factor1	-1.7585053845079193e-6	Human transcriptome
MLLT10	Factor1	4.282538830059736e-6	Human transcriptome
MLLT11	Factor1	3.254365898195857e-7	Human transcriptome
MLLT3	Factor1	1.1476858030539763e-5	Human transcriptome
MLLT6	Factor1	-7.31593617933131e-6	Human transcriptome
MLPH	Factor1	-6.523870423884998e-7	Human transcriptome
MLST8	Factor1	-3.101708603024372e-6	Human transcriptome
MLX	Factor1	-3.336628532863391e-6	Human transcriptome
MLXIP	Factor1	2.1497055420790953e-5	Human transcriptome
MLYCD	Factor1	-7.722809892313378e-6	Human transcriptome
MMAA	Factor1	1.0497678358730902e-5	Human transcriptome
MMAB	Factor1	1.712037294171714e-5	Human transcriptome
MMACHC	Factor1	4.14152194445156e-6	Human transcriptome
MMADHC	Factor1	9.727305646681499e-4	Human transcriptome
MMD	Factor1	-6.2614620184917596e-6	Human transcriptome
MME	Factor1	1.4116531148197175e-5	Human transcriptome
MMGT1	Factor1	0.030102026514391728	Human transcriptome
MMP1	Factor1	3.376136529285898e-5	Human transcriptome
MMP10	Factor1	-6.617037163644533e-7	Human transcriptome
MMP13	Factor1	3.1868142018868815e-6	Human transcriptome
MMP14	Factor1	0.014570960572913932	Human transcriptome
MMP15	Factor1	9.14540657483799e-6	Human transcriptome
MMP19	Factor1	-9.75711091980814e-7	Human transcriptome
MMP2	Factor1	6.986120068300012e-6	Human transcriptome
MMP23B	Factor1	2.4547469540966124e-6	Human transcriptome
MMP24-AS1	Factor1	4.15187271749639e-6	Human transcriptome
MMP25	Factor1	1.7056046137299537e-7	Human transcriptome
MMP28	Factor1	-2.6162824451670725e-8	Human transcriptome
MMP3	Factor1	6.59652608275883e-5	Human transcriptome
MMRN2	Factor1	2.654974110596834e-7	Human transcriptome
MMS19	Factor1	-7.962532823096909e-7	Human transcriptome
MMS22L	Factor1	-1.6705030783073563e-5	Human transcriptome
MN1	Factor1	9.171686065190323e-6	Human transcriptome
MNAT1	Factor1	0.011874211883755701	Human transcriptome
MNT	Factor1	1.791486462777926e-6	Human transcriptome
MOAP1	Factor1	2.055682401153736e-6	Human transcriptome
MOB1A	Factor1	9.219963767310664e-6	Human transcriptome
MOB1B	Factor1	-1.0550974305655049e-6	Human transcriptome
MOB2	Factor1	6.264747182223881e-7	Human transcriptome
MOB3A	Factor1	-5.763134194268015e-6	Human transcriptome
MOB3B	Factor1	-4.848465401727524e-6	Human transcriptome
MOB3C	Factor1	-2.841768823869281e-6	Human transcriptome
MOB4	Factor1	1.6210320763726797e-5	Human transcriptome
MOCOS	Factor1	7.003834796167816e-5	Human transcriptome
MOCS2	Factor1	7.877784051617677e-6	Human transcriptome
MOCS3	Factor1	2.4957727953742717e-5	Human transcriptome
MOGS	Factor1	-1.1979087889265976e-5	Human transcriptome
MON1A	Factor1	1.2710286329843532e-6	Human transcriptome
MON1B	Factor1	-2.1705727611800536e-6	Human transcriptome
MON2	Factor1	8.882747887772287e-6	Human transcriptome
MORC2	Factor1	1.6826225473099705e-7	Human transcriptome
MORC3	Factor1	0.03578717703067442	Human transcriptome
MORC4	Factor1	1.3534594952768252e-5	Human transcriptome
MORF4L1	Factor1	0.08426227334137971	Human transcriptome
MORF4L2	Factor1	0.19849217780849837	Human transcriptome
MORN2	Factor1	6.587658298811517e-6	Human transcriptome
MOSPD1	Factor1	0.04160672498742115	Human transcriptome
MOSPD2	Factor1	0.024288011465864824	Human transcriptome
MOSPD3	Factor1	-4.27977716482298e-7	Human transcriptome
MOV10	Factor1	-8.643615166299687e-6	Human transcriptome
MOXD1	Factor1	-6.675354106103482e-6	Human transcriptome
MPC1	Factor1	0.017265582656875625	Human transcriptome
MPC2	Factor1	1.1092993715945306e-5	Human transcriptome
MPDU1	Factor1	3.4491038183195523e-6	Human transcriptome
MPDZ	Factor1	-2.4802753495464744e-6	Human transcriptome
MPEG1	Factor1	-3.5628064561329826e-6	Human transcriptome
MPG	Factor1	-2.4277628536055067e-6	Human transcriptome
MPHOSPH10	Factor1	1.9545480441457942e-5	Human transcriptome
MPHOSPH6	Factor1	1.597616029724507e-4	Human transcriptome
MPHOSPH8	Factor1	1.208102532971516e-5	Human transcriptome
MPHOSPH9	Factor1	-6.624670127056626e-6	Human transcriptome
MPI	Factor1	-9.346467149211545e-7	Human transcriptome
MPLKIP	Factor1	9.710943204118733e-5	Human transcriptome
MPND	Factor1	1.7758946384387769e-6	Human transcriptome
MPP1	Factor1	-4.123599543618282e-6	Human transcriptome
MPP3	Factor1	1.1098356714682545e-6	Human transcriptome
MPP5	Factor1	-1.0057520658279923e-5	Human transcriptome
MPP6	Factor1	1.1523104279420376e-6	Human transcriptome
MPP7	Factor1	4.6510550431904036e-5	Human transcriptome
MPPE1	Factor1	-1.056664516290149e-5	Human transcriptome
MPRIP	Factor1	6.52554856602176e-5	Human transcriptome
MPST	Factor1	5.0529249197773355e-6	Human transcriptome
MPV17	Factor1	2.8036763545879746e-6	Human transcriptome
MPV17L2	Factor1	-1.0401162233343873e-6	Human transcriptome
MPZL1	Factor1	-3.0503023902896093e-6	Human transcriptome
MPZL2	Factor1	3.785904050906698e-7	Human transcriptome
MPZL3	Factor1	1.2047575000752033e-6	Human transcriptome
MR1	Factor1	-2.4661096346124726e-5	Human transcriptome
MRAS	Factor1	1.2386618079825618e-5	Human transcriptome
MRC2	Factor1	-6.42910455025776e-5	Human transcriptome
MRE11A	Factor1	5.567475585829827e-7	Human transcriptome
MREG	Factor1	2.6492105194882044e-5	Human transcriptome
MRFAP1	Factor1	2.0782666369006288e-4	Human transcriptome
